Comparison	Signature	Sample	Age	Cell_type	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
HGG-G34R.V_vs_NB-FOXR2	F-p0 EXIP-P	Forebrain P0 progenitors (refined)	Mouse P0	Proliferating intermediate progenitor cells	1.518372304889159e-4	3.167042839440609e-4	0.5988182782805207	2.195455619001723	0	96	PSRC1, EOMES, SHCBP1, TESC, MFAP4, CENPA, CDCA3, NUSAP1, CDC20, H2AFZ, CCNB1, CDC25C, CKS2, KIF18A, CDK1, TACC3, CENPK, CCNB2, KIF2C, BUB1, PBK, CENPL, DLGAP5, ARHGAP11B, CDCA2, TOP2A, AURKA, TTK, TK1, PRC1, MELK, KIFC1, CKAP2L, SPC24, SMC2, KIF15, HMGN2, RAD51, KIF4A, CKS1B, UBE2C, HMMR, NEUROG2, KIF23, KIF20A, CCNA2, AURKB, BUB1B, DBF4, KIF22, PIF1, ARHGAP11A, CENPE, NUF2, NCAPG2, NEUROD4, CENPU, MIS18BP1, FBXO5, SKA1, RACGAP1, SKA3, RRM1, ASPM, CCNF, NEIL3, FOXM1, CLSPN, HMGB2, TPX2, HIST1H2AE, CEP55
HGG-G34R.V_vs_NB-FOXR2	GEs_Ctx 9	CGE	Mouse E13.5	CGE 9	1.511030522816561e-4	3.167042839440609e-4	0.5823372448642706	2.1459942813005477	0	99	VIM, PSRC1, DDAH2, CLIC1, SHCBP1, DLX2, NDE1, HAT1, CENPA, CDCA3, TUBA1B, NUSAP1, SMC4, ARL6IP1, TUBB4B, GMNN, CDC20, CCNB1, CDC25C, CDK1, ANP32E, TACC3, CCNB2, TOX3, KIF2C, CCDC34, BUB1, PBK, MDK, ABRACL, PTTG1, H2AFX, FAM64A, CDCA2, H2AFV, TOP2A, AURKA, PRC1, CKAP2L, SPC24, TRIM59, TMPO, SMC2, CKS1B, ASCL1, UBE2C, HMMR, KIF23, KIF20A, CCNA2, AURKB, DBF4, KIF22, CASC5, EZR, PMF1, CENPE, KIAA0101, EZH2, DEK
HGG-G34R.V_vs_NB-FOXR2	HF Choroid	Human fetal cortex/MGE	Human fetal	Choroid	1.511258878645912e-4	3.167042839440609e-4	0.5803208099917172	2.1412630541456927	0	100	WDR78, CLDN5, ZNF474, RPE65, C11orf70, TEX26, C9orf116, MDH1B, SULF1, AQP1, C20orf26, GALNT5, CA2, CGNL1, ADAMTS12, LRRC6, TRPM3, ABCA4, TEKT1, FANK1, DNAH7, DNAH7, TTC18, PRND, PRND, PIFO, MORN5, VWA3A, OTX2, TTC40, FOLR1, WDR63, FBXW9, WDR96, SLC7A8, DMKN, CLDN1, RIBC1, ADGB, RSPH1, CLIC6, SPAG6, DRC1, ARMC3, EFCAB12, SLC39A12, C9orf117
HGG-G34R.V_vs_NB-FOXR2	Str/SVZ 33-Neurogenic progenitor	Striatum	Mouse P9	Str/SVZ 33-Neurogenic progenitor	1.5220700152207003e-4	3.167042839440609e-4	0.5684966692258115	2.08135052045125	0	95	TEAD2, RGMA, ZFP36L1, SLC1A3, MYO10, ITGB8, ZCCHC24, HEPACAM, RFX4, IGDCC4, EDNRB, DLL1, DDR1, SNCAIP, ZEB1, MFGE8, MYCN, QKI, PID1, EGFR, TMTC2, CECR2, SALL3, KIF13A, DBI, SIPA1L1, KCNQ4, CDK2AP1, MSI2, HES6, MAGI1, GAS1, MAP3K1, NAV2, PTPRZ1, DBX2, BTG2
HGG-G34R.V_vs_NB-FOXR2	VSVZ-1 Ependymal	V-SVZ	Mouse adult	VSVZ-1 Ependymal	1.5335071308081582e-4	3.167042839440609e-4	0.5485126179694652	1.9730511809194333	0	84	PLTP, BBOX1, FOXJ1, CDHR3, SNCG, ENKUR, TMEM107, C9orf116, LRRC23, ANXA5, S100A6, TEKT1, GAS6, CCDC146, CALD1, S100A11, PIFO, MORN5, CCDC113, PPP1R32, MNS1, ANXA2, DMKN, HIPK1, IQCA1, C2orf50, PPIL6, RSPH1, DRC1, ACTA2, CDHR4, DNALI1, ODF3B
HGG-G34R.V_vs_NB-FOXR2	F-p0 EPEN	Forebrain P0	Mouse P0	Ependymal	1.541782300339192e-4	3.167042839440609e-4	0.544289821598506	1.9410946681597303	0	80	BBOX1, FOXJ1, WDR78, TEX26, DLEC1, C9orf116, SPATA33, LRRC23, LRRC10B, STOX1, DNAH9, C10orf105, PIFO, MORN5, CCDC113, TANGO6, DAPL1, MAATS1, WDR63, TTC21A, PPP1R32, DMKN, TTLL6, IQCA1, TMEM232, RSPH1, DNAI2, DLX4, SPAG6, PLVAP, TEKT4, DNALI1, ODF3B, ACOT1, CCNO, SPEF2, HDC, MAPK15
HGG-G34R.V_vs_NB-FOXR2	F-e15 EXIP2	Forebrain E15.5	Mouse E15.5	Excitatory neuron intermediate progenitor cells 2	1.511258878645912e-4	3.167042839440609e-4	0.523451013729575	1.9314253375994674	0	100	TEAD2, DMRTA2, MYO10, MFNG, F2R, DLL1, GNG5, GNG5, IGFBP2, GPC4, EOMES, CTNNB1, SYNE2, EMX1, CD164, MFAP4, LPAR1, DBI, PRDX1, CALD1, ATP6V0E1, CDK2AP1, CBFA2T2, TFAP2C, IDH2, HES6, MAGI1, NRP1, ABCD2, ARL6IP6, TMEM178A, NISCH, DDIT4, DHRS4L2, SPSB4, BTG2, CUL1, DHRS4, MDK, E2F1, TPM4, PKM, ABRACL, TRIM2, CKB, PPIB, AFAP1
HGG-G34R.V_vs_NB-FOXR2	Str/SVZ 26-Ependymal	Striatum	Mouse P9	Str/SVZ 26-Ependymal	1.5429717636167257e-4	3.167042839440609e-4	0.5453495618239453	1.9296154703716215	0	76	MLC1, ANKFN1, SOX9, MT3, FOXJ1, DNAH11, GLIS3, WDR78, ENKUR, TMEM107, DDO, LRRC23, DNAH5, DNAH9, ITM2C, MT1H, MT1G, DNAH7, DBI, CCDC146, PIFO, WDR49, VWA3A, CCDC170, MAATS1, TTC29, SPAG16, WDR63, PACRG, HIPK1, TMEM232, PPIL6, RSPH1
HGG-G34R.V_vs_NB-FOXR2	HF MGE-RG2	Human fetal cortex/MGE	Human fetal	MGE Radial Glia 2	1.511258878645912e-4	3.167042839440609e-4	0.5215236736311427	1.9243138536159694	0	100	CDK6, VEPH1, CDK2, LIPG, WWTR1, IL33, TCF7L1, ORC6, TRIM9, PDPN, DHRS3, SEPT10, EGFR, GAB1, SOAT1, ILDR2, NES, E2F7, WDHD1, MCM9, FZD5, PTPN13, PDLIM3, BRCA1, AK4, ZHX2, GMNN, GINS2, KNTC1, MNS1, CDK1, PRMT5, TOX3, PHGDH, RBL1, PROM1, MCM3, RAD51AP1, PDLIM5, MCM4, MCM5, PCNA, PCNA, TMEM18, RAD18, PLK4, BRCA2, TIMELESS, UNG, CHEK1, VWA9, BRIP1, C5orf30
HGG-G34R.V_vs_NB-FOXR2	F-p3 EPEN	Forebrain P3	Mouse P3	Ependymal	1.5489467162329616e-4	3.167042839440609e-4	0.539342358325568	1.9146685309694902	0	78	FOXJ1, ENKUR, TEX26, C9orf116, SPATA33, LRRC23, IQCG, DNAH9, FBXO36, LRRC6, CCDC146, PIFO, MORN5, CCDC113, UBXN11, MAATS1, WDR63, PPP1R32, DMKN, IQCA1, C2orf50, TMEM232, RSPH1, DNAI2, DLX4, SPAG6, CCDC151, TEKT4, DNALI1, ODF3B, SPEF1, CRYGN, ACOT1, SPEF2, FAM92B, HDC, MAPK15
HGG-G34R.V_vs_NB-FOXR2	GEs_Ctx 11	CGE/MGE	Mouse E13.5	CGE/MGE 11	1.511030522816561e-4	3.167042839440609e-4	0.5193208368023103	1.9107535472188428	0	98	DMRTA2, NKAIN3, F2R, EFNB1, PEPD, IGFBP2, ZNF703, CNN3, EOMES, SUCLG2, ISLR2, ZIC2, EMX2, NR2F1, EMX1, CSRP2, FEZF2, MFAP4, TLE1, FAT4, TSPAN14, NHLH2, DUSP14, NR2F2, SSBP3, CDH4, RND2, NRP1, NELL2, ORAI1, FEZF1, DDIT4, TUBA1A, LHX9, FAM19A1
HGG-G34R.V_vs_NB-FOXR2	Str/SVZ 7-Neurogenic progenitor	Striatum	Mouse P9	Str/SVZ 7-Neurogenic progenitor	1.5309246785058175e-4	3.167042839440609e-4	0.5134995373701428	1.8734872914035736	0	93	TEAD2, RAD51B, DLX2, POU3F2, EGFR, HAT1, CENPA, DLX1, CDCA3, CDK2AP1, TUBA1B, SMC4, MSI2, HES6, SIVA1, NELL2, MMS22L, H2AFZ, TEAD1, CKS2, ANP32E, BTG2, CCDC34, PBK, MDK, ATAD2, E2F1, USP1, HMGB1, H2AFX, H2AFV, TOP2A, SETBP1, PRC1, LSM2, LIMA1, TMPO, SMC2, CKS1B, ASCL1, UBE2C, DCTPP1, GADD45G, CCNA2
HGG-G34R.V_vs_NB-FOXR2	F-p0 INIP-P	Forebrain P0 progenitors (refined)	Mouse P0	Proliferating inhibitory neuron intermediate progenitor cells	1.5332720024532353e-4	3.167042839440609e-4	0.5123783340981403	1.8662237930567074	0	92	SHCBP1, DLX2, ASF1B, DLX1, CDCA3, TUBA1B, NUSAP1, SMC4, GMNN, CDC20, H2AFZ, CCNB1, CKS2, CDK1, ANP32E, TACC3, CENPK, RBM3, PBK, HIST1H1E, RAD51AP1, CDCA2, H2AFV, MCM5, TOP2A, AURKA, TTK, TK1, PRC1, MELK, KIFC1, CKAP2L, SPC24, TMPO, SMC2, HMGN2, KIF4A, CKS1B, UBE2C, HMMR, KIF23, CCNA2, AURKB, KIF22, PMF1, CENPE, NUF2, RAN, RAD54L, NDC80, MIS18BP1, LRR1, FBXO5, SKA1, HELLS, RACGAP1, RRM1, AUNIP
HGG-G34R.V_vs_NB-FOXR2	F-p6 EPEN	Forebrain P6	Mouse P6	Ependymal	1.54273372415921e-4	3.167042839440609e-4	0.5121868298600674	1.823916964536861	0	79	BBOX1, FOXJ1, WDR78, ENKUR, TEX26, C9orf116, SPATA33, LRRC23, IQCG, DNAH9, TEKT1, CCDC146, C10orf105, PIFO, MORN5, CCDC113, UBXN11, WDR63, PPP1R32, DMKN, IQCA1, C2orf50, RSPH1, DNAI2, SPAG6, DRC1, TEKT4, DNALI1, ODF3B, SPEF1, CRYGN, ACOT1, SPEF2, HDC, MAPK15
HGG-G34R.V_vs_NB-FOXR2	HF IPC-nEN1	Human fetal cortex/MGE	Human fetal	Intermediate Progenitor Cells EN-like 1	1.511258878645912e-4	3.167042839440609e-4	0.48621628735057876	1.794036943880299	0	100	DMRTA2, PREX1, NKAIN3, EOMES, GPRC5B, BAZ2B, KCNN3, TSPAN5, GPR56, TTYH2, EMX2, ZNF423, KIF26B, TMTC2, FOXP4, RASGRP1, PRDX1, TENM4, SLC39A11, BICD1, SLC22A23, CDK2AP1, CDK2AP1, TFAP2C, SVIL, HES6, CELSR2, CCDC88C, CA12, SETD7, EPHB2, NFIC, RASGEF1B, KCTD6, CUL1
HGG-G34R.V_vs_NB-FOXR2	VSVZ-1 Oligodendrocyte	V-SVZ	Mouse adult	VSVZ-1 Oligodendrocyte	1.518372304889159e-4	3.167042839440609e-4	0.48734832201619704	1.786771798372351	0	96	EFHD1, ANLN, PLA2G16, PLP1, GSN, RHOG, CA2, GNG11, PPP1R14A, LPAR1, TF, ASPA, SEPT7, ERMN, CDC42EP2, TALDO1, GSTP1, OPALIN, EVI2A, GATM, DNAJB2, LITAF, PDLIM2, SLC48A1, NKX6-2, GJC2, VMP1, PLEKHB1, PTGDS, MOBP, MAG, CPOX, TNFAIP6, CNP, SERPINB1, SEPT8, GLTP, FTH1, JOSD2, RNF7, PLLP, QDPR, GJB1, ATP1B3, ARPC1A, ADSSL1, YWHAQ, SEPT4, PEX5L, CERS2, CSRP1
HGG-G34R.V_vs_NB-FOXR2	GEs 2	CGE/LGE	Mouse E13-14	CGE/LGE 2	3.036744609778318e-4	4.240332412434358e-4	0.4858247774960517	1.781186006323456	1	96	LGALS1, ORC6, FAM111A, DLX2, E2F7, RFC1, PRDX4, SKP2, HAT1, DLX1, RPA3, MCM6, TUBA1B, TCF19, HES6, BRCA1, C4orf3, SOX21, SIVA1, GMNN, PBK, MCM3, MDK, ATAD2, RAD51AP1, E2F1, TPM4, RPA2, ABRACL, USP1, MCM4, HELT, CKB, H2AFV, MCM5, PCNA, PCNA, TK1
HGG-G34R.V_vs_NB-FOXR2	Str/SVZ 5-Neurogenic progenitor	Striatum	Mouse P9	Str/SVZ 5-Neurogenic progenitor	3.036744609778318e-4	4.240332412434358e-4	0.4755551904480604	1.7435344792957892	1	96	PSRC1, SP8, DDAH2, DLX2, CENPA, DLX1, CDCA3, TUBA1B, NUSAP1, SMC4, ARL6IP1, EFCAB11, H2AFZ, CCNB1, CKS2, CDK1, ANP32E, TOX3, CCDC34, CDKN2C, PBK, MDK, ATAD2, ABRACL, HMGB1, H2AFX, FAM64A, CDCA2, NCAPD2, H2AFV, TOP2A, PRC1, CKAP2L, SPC24, TMPO, SMC2, KIF15, NUDT4, HJURP, CKS1B, UBE2C, HMMR, KIF23, ECT2, CCNA2, CASC5, TIAM2, CENPE, NRXN3, EZH2, MPPED2, DEK
HGG-G34R.V_vs_NB-FOXR2	VSVZ-2 Ependymal	V-SVZ	Mouse adult	VSVZ-2 Ependymal	0.0010799136069114472	0.0014294810172411642	0.4880861474637871	1.7380935092724996	6	79	PLTP, FOXJ1, CDHR3, ENKUR, TMEM107, C9orf116, LRRC23, S100A6, IQCG, TEKT1, CCDC146, PIFO, MORN5, CCDC113, PPP1R32, MNS1, ANXA2, DMKN, IQCA1, C2orf50, RSPH1, CDHR4, DNALI1, ODF3B, CRYGN, STOML3, HDC
HGG-G34R.V_vs_NB-FOXR2	GEs_Ctx 13	Cortex/Subcortex	Mouse P10	Cortex/Subcortex 13	3.036744609778318e-4	4.240332412434358e-4	0.4714134518022965	1.7283495664230741	1	96	INPPL1, ZFP36L1, CD9, APOE, ZCCHC24, CD82, GRAMD3, EDNRB, TMEM100, S100A16, GPR37L1, PDGFRA, SASH1, PXDC1, PLP1, FABP7, QKI, ATP1A2, S100A6, MFSD2A, OSTF1, DBI, GNG12, ITPR2, BMP4, S100A13, RGCC, TSC22D4, GATM, C8orf46
HGG-G34R.V_vs_NB-FOXR2	VSVZ-2 Oligodendrocytes	V-SVZ	Mouse adult	VSVZ-2 Oligodendrocytes	0.0016702095353780747	0.0021731703613726084	0.4492991743855104	1.6472716895849495	10	96	ANLN, PLP1, TTYH2, GSN, RHOG, CA2, PRR5L, PPP1R14A, LPAR1, SCD, TF, ASPA, ERMN, CDC42EP2, TALDO1, GSTP1, OPALIN, EVI2A, GATM, CA14, TMEM125, DNAJB2, S1PR5, LITAF, PDLIM2, SLC12A2, NKX6-2, GJC2, PLEKHB1, PTGDS, MOBP, MAG, CPOX, RNF13, TNFAIP6, CNP, SERPINB1, FTH1, JOSD2, PLLP, QDPR, GJB1, ADSSL1, YWHAQ
HGG-G34R.V_vs_NB-FOXR2	HP Oligodendrocytes	NA	Human ped/adult	Oligodendrocytes	0.002266888317968868	0.002916390027049836	0.43754716616240275	1.6144580122209846	14	100	ERBB2IP, SLCO1A2, DLG1, ABCA8, LAMP2, CREB5, PLP1, C10orf90, QKI, FRYL, TMTC2, GAB1, TMEM144, UNC5C, SLC5A11, LPAR1, SCD, CTNNA3, TF, PDE8A, SEPT7, TMEM165, DOCK5, FAM107B, ZNF536, MAN2A1, CLDND1, CDK18, DLG2, PTGDS, MOBP, MAG, SYNJ2, LIMCH1, RNF220, TRIM2, FRMD4B, CNP, GPM6B
HGG-G34R.V_vs_NB-FOXR2	HF MGE-IPC3	Human fetal cortex/MGE	Human fetal	MGE Progenitors 3	0.004684902523802327	0.005799149610544503	0.42380362168260455	1.5637471924107835	30	100	CDK6, TMSB4X, DLL1, GNG5, BAZ2B, ZC3H12C, DLX2, SERINC5, RFTN2, TCF3, ILDR2, NES, HAT1, SH3BGRL, TMEM123, DLX1, TUBA1B, KLHL13, MSI2, HES6, NRF1, GINS2, TEAD1, PSMB2, ANP32E, MYO1B, TOX3, C14orf166, C14orf166, DLL3, RGS16, RBL1, GAD2, USP1
HGG-G34R.V_vs_NB-FOXR2	HF OPC	Human fetal cortex/MGE	Human fetal	Oligodendrocyte progenitor cell	0.01012543448692761	0.01201411656739079	0.4024550886838234	1.4849755471700197	66	100	CD9, ZCCHC24, GRAMD3, EDNRB, FIBIN, PLAT, PDGFRA, SASH1, PLP1, ARHGAP42, ATP13A4, APCDD1, PMP2, CHRM3, SPATA6, TF, TF, LAMA4, GNG12, NT5E, EVI2A, SGCD, LRRTM3, SPRY4, C8orf46, LPPR1, LRRK2, SLC9A9, PLEKHH2, SEMA5A, MYBL1, HAS2, CALCRL, KANK1, CHST3, RAB31
HGG-G34R.V_vs_NB-FOXR2	VSVZ-2 OPC	V-SVZ	Mouse adult	VSVZ-2 OPC	0.012024353120243532	0.014048861553753922	0.40096693693320073	1.467999353463529	78	95	CD9, ZCCHC24, EDNRB, TMEM100, S100A16, GPR37L1, HES5, PDGFRA, TSPAN6, PXDC1, FABP7, CSPG5, EMID1, FIP1L1, DDAH1, MFSD2A, SDC3, ADAM9, DBI, CDO1, ITPR2, SHC4, RGCC, C8orf46, GPT2, CASKIN2, GM2A, PTPRZ1, ADCYAP1R1, TSPAN3
HGG-G34R.V_vs_NB-FOXR2	HF nIN4	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 4	0.01526371467432371	0.01765348818394005	0.3909383976803966	1.4424813533946805	100	100	TMSB4X, RAB13, TMEM2, VPS35, DLX2, BBX, ANKRD11, SOX1, PLS3, FGD3, TAC3, TMEM123, DLX1, PSMD7, TRAM1, APLP2, KIAA1715, RAB8A, SH3BGRL3, CDK5RAP3, MYO1B, TMEM245, TOX3, JUND, NFE2L2, GAD2, DACH2, ACTG1, DCLK2, CEP78, NUP43, FBXO21, BIRC2
HGG-G34R.V_vs_NB-FOXR2	GEs 4	MGE	Mouse E13-14	MGE 4	0.03792686612269568	0.04321021065720055	0.36951108508855923	1.3617000843935905	250	99	ANLN, CENPA, DLX1, CDCA3, NUSAP1, SMC4, ARL6IP1, HMGN5, CDC20, CCNB1, CDC25C, CDK1, ANP32E, TACC3, CCNB2, KIF2C, CCDC34, BUB1, PTTG1, H2AFX, DLGAP5, CDCA2, WHSC1, H2AFV, TOP2A, TTK, CKAP5, PRC1, CALM1, LHX8, CKAP2L, LIMA1, TMPO, SMC2, KIF15, KIF4A, ASCL1, UBE2C, HMMR, KIF23, ECT2, ASB4, SPDL1, KIF22, CASC5, ARHGAP11A, CENPE, NUF2, EZH2
HGG-G34R.V_vs_NB-FOXR2	F-p0 OPC	Forebrain P0	Mouse P0	Oligodendrocyte precursor cells	0.06118721461187215	0.06769020360443827	0.35839139125918046	1.3121239738103905	401	95	ZFP36L1, SOX9, EDNRB, DLL1, ZEB1, WSCD1, CSPG5, QKI, PID1, EGFR, FIP1L1, DDAH1, SALL3, OSTF1, MMP15, CDO1, SEPT7, JAM3, TSPAN12, CDK2AP1, ETV5, LRRTM3, RGCC, TRIB2, C8orf46, MAP3K1, GM2A, PTPRZ1
HGG-G34R.V_vs_NB-FOXR2	GEs_Ctx 4	Mixed	Mouse Embryonic/Postnatal	Mixed 4	0.07369854721549637	0.08036651101118414	0.351467979246771	1.2911617594724336	486	97	MEIS1, MEIS2, ZNF503, NEDD4, CNN3, ISLR2, ZFHX3, SOCS2, PID1, ZFHX4, SSBP3, TMEM123, IDH1, PNRC1, FOXG1, TUBA1A, GNAI2, HNRNPK, JUND, DUSP1, TLE4, GAD2, PKM, ABRACL, POU3F4, LMO4, ALDH1A3, ID4, ZBTB20
HGG-G34R.V_vs_NB-FOXR2	HF nEN-late	Human fetal cortex/MGE	Human fetal	Newborn Excitatory Neuron - late born	0.11017077225328699	0.11846935874231107	0.33528349847055106	1.237126354214235	728	100	MEIS2, DPY19L1, DDAH2, KCNN3, ISLR2, SORL1, POU3F2, NTM, SEMA3C, SDCBP, TENM4, SLA, ENC1, HES6, CELSR2, NRP1, RAB5B, SORBS1, SETD7, RASGEF1B, DOCK4, ROBO2
HGG-G34R.V_vs_NB-FOXR2	GEs_Ctx 5	Subcortex	Mouse P10	Subcortex 5	0.23170361372608564	0.2445167167892793	0.3080670652401534	1.129470482018295	1525	96	SFXN5, SPRY2, APOE, CST3, CRYM, PLP1, FOXP1, TESC, NPY, ATXN1, ACTB, GAS7, MT1G, RASGRP1, KLF9, UPF1, DUSP3, ITPKA, BAIAP2, TACC1, BHLHE41, SLC39A1, ADORA2A, C6orf47
HGG-G34R.V_vs_NB-FOXR2	VSVZ-2 COP	V-SVZ	Mouse adult	VSVZ-2 COP	0.23485540334855404	0.24670590535238016	0.30847255923510253	1.1293637350298817	1542	95	INPPL1, IPCEF1, KLHL5, GRAMD3, PXDC1, PLP1, SERINC5, QKI, GNG12, TMEM141, SLC22A23, SEMA6A, RND2, BMP4, C8orf46, PLXNB3, PAK4, SEMA5A, TUBA1A, HMGCS1, KANK1, UBL3, FYN, RNF122, PROM1, MAG, GNB4, EML1, GSTO1, CNP
HGG-G34R.V_vs_NB-FOXR2	HF nEN-early2	Human fetal cortex/MGE	Human fetal	Newborn Excitatory Neuron - early born 2	0.24089466525615838	0.2518944216605492	0.3043218279344779	1.1228842314572187	1593	100	SATB2, PREX1, DPY19L1, KCNN3, ISLR2, SORL1, POU3F2, NTM, SEMA3C, TENM4, SLA, SLC22A23, CDH4, ENC1, NRP1, CCDC88C, SPIRE1, SORBS1, SETD7, RASGEF1B, ADCYAP1R1, ROBO2, THBS1, IGSF3, FRMD4B, EPHA3, CNR1
HGG-G34R.V_vs_NB-FOXR2	Str/SVZ 2-Progenitor	Striatum	Mouse P9	Str/SVZ 2-Progenitor	0.28676133760879524	0.298492483238246	0.29908331708119246	1.092794615449186	1877	94	MT3, CST3, FABP7, PEA15, SLC1A2, NDRG2, TMSB10, MT1G, FTL, GPX4, SCD, DBI, UQCC2, GNG7, SEPW1, DYNLL1, NDUFA7, ATP5J2, TMEM256, UQCR10, ATOX1, NDUFS6, NDUFA6, HSBP1, NDUFC1, CALM1
HGG-G34R.V_vs_NB-FOXR2	HF nIN3	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 3	0.3543902070424664	0.3672188118222842	0.28469659980014295	1.0504712226357158	2344	100	AMFR, DLL1, TMEM2, SKIDA1, HSPB1, DLX2, SOX1, PLS3, FGD3, WDR44, RHOB, TMEM123, DLX1, KLHL13, DUSP10, PNRC1, ZNF536, IGDCC3, SH3BGRL3, FGFR1OP2, AKNA, RAP2B, STIP1, DACH2, DCLK2
HGG-G34R.V_vs_NB-FOXR2	HF IN-STR	Human fetal cortex/MGE	Human fetal	Striatal neurons	0.37600120900710293	0.3861178334646932	0.2815707614774167	1.0389375295500207	2487	100	MEIS1, LHFP, MEIS2, LRRC16A, PLP1, ZFHX3, RYR2, DLX2, FOXP1, GPIHBP1, ZFHX4, SDC3, AC004158.3, GAS2L3, MPC1, JKAMP, JKAMP
HGG-G34R.V_vs_NB-FOXR2	F-p0 EXIP2	Forebrain P0	Mouse P0	Excitatory neuron intermediate progenitor cells 2	0.4121765601217656	0.41950414341281916	0.2783543256131957	1.0190964201669894	2707	95	TMSB4X, DDAH2, EOMES, LRPAP1, SOCS2, EMX2, EMX1, TESC, MFAP4, TAC3, NECAB3, NHLH2, TGFB2, DUSP14, MNDA, CDK2AP1, IER5, TMEM178A, CALB2, STAT3, LHX9
HGG-G34R.V_vs_NB-FOXR2	HF IPC-nEN2	Human fetal cortex/MGE	Human fetal	Intermediate Progenitor Cells EN-like 2	0.4678857488287744	0.4740966216008377	0.2690675990612933	0.9928034614954732	3095	100	PREX1, EOMES, KCNN3, GPR56, ZNF423, POU3F2, NTM, POU3F3, CORO2B, PRDX1, TENM4, ITPR2, SLC22A23, ENC1, HES6, CCDC88C, SPIRE1, SORBS1, SETD7, RASGEF1B
HGG-G34R.V_vs_NB-FOXR2	VSVZ-2 aNSC+TAC+NB	V-SVZ	Mouse adult	VSVZ-2 aNSC+TAC+NB	0.48267402637227846	0.48692666096586684	0.27210128469919864	0.9878361727704765	3147	89	DDAH2, DLX2, TMSB10, TMSB10, DLX1, CDCA3, MCM6, SMC4, HES6, H2AFZ, CKS2, CDK1, TUBA1A, RBM3, PBK, MDK, ABRACL, H2AFX, FAM64A, NCAPD2, H2AFV, MCM5, TOP2A, C4orf48, SPC24, TMPO, CKS1B, UBE2C, GADD45G, CCNA2
HGG-G34R.V_vs_NB-FOXR2	F-e15 EXIP1	Forebrain E15.5	Mouse E15.5	Excitatory neuron intermediate progenitor cells 1	0.5118721461187214	0.514117199391172	0.26535358705755363	0.9714987904466855	3362	95	TMSB4X, F2R, EOMES, MFAP4, SEMA3C, PPP1R14A, PLEKHF2, NHLH2, DUSP14, TMEM176B, RND2, NRP1, TMEM178A, DYNLL1, PDIA6, RASGEF1B, LHX9, CUL1, ITM2B, ROBO2, ABRACL, ACTG1, TRIM2, EPHA3, PPIB, GPM6B, VAT1
HGG-G34R.V_vs_NB-FOXR2	HF Glyc	Human fetal cortex/MGE	Human fetal	Glycolysis	0.7350073855243723	0.7350073855243723	-0.22246234044990854	-0.8921609582008262	2487	100	RAB3A, PTPRN, FGF14, PEG3, ATP1A3, PPP2R2C, NSF, NUP210L, DACT3, SLC3A1, DEAF1, GUCY1A3, STX1A, PRKCB, RAB3B, DCUN1D2, NTRK2, DONSON, FABP3, FABP3, SRPR, ZMAT3
HGG-G34R.V_vs_NB-FOXR2	Str/SVZ 40-Progenitor	Striatum	Mouse P9	Str/SVZ 40-Progenitor	0.3924572775486152	0.40121748463675394	-0.25590348138889607	-1.0213880600797147	1331	97	NNAT, CTTNBP2, MYT1L, SRRM4, SH3RF3, MPPED1, PLXNA4, AUTS2, PTPRK, CDH8, NREP, ELAVL2, RBFOX3, SOX4, UNC5D, FHOD3, H3F3C, ELAVL4, IGFBPL1, NFIB, TCF4, FRMD5, KCNRG, KCTD4, LUZP2, SLC17A6, ROBO1, EFNA5, SOX11, TUBB2B, MN1, HDAC9, LRP8, TBR1
HGG-G34R.V_vs_NB-FOXR2	HF IN-CTX-CGE1	Human fetal cortex/MGE	Human fetal	CGE/LGE-derived inhibitory neurons 1	0.3601181683899557	0.37147324577162094	-0.25831910249188034	-1.035960592406993	1218	100	INA, CELF4, SLIT1, CSMD3, LRRC1, YEATS2, ERBB4, MOB3B, DLX5, DLX6, PRKCA, PROX1, DPYSL3, CCDC50, ELOVL6, C2orf68, CACYBP, LPGAT1, PPP1R12B, MYCBP2, RBP1, BMS1, TCF4, TFAM, CHD7, CTR9, SMDT1, PCDH9, USP34, KITLG, PDZRN3, USP33, FAM214A
HGG-G34R.V_vs_NB-FOXR2	Str/SVZ 8-Neurogenic progenitor	Striatum	Mouse P9	Str/SVZ 8-Neurogenic progenitor	0.21223653395784545	0.2250100290571602	-0.2805114140901044	-1.1186395657077908	724	96	NNAT, MYT1, INSM1, STMN2, SRRM4, CDCA7, NCAM1, ZEB2, AUTS2, ELAVL3, MOB3B, DLX5, SNRPE, PROX1, ST18, SEL1L3, SOX4, SP9, GNG2, H3F3C, ELAVL4, IGFBPL1, NFIB, TCF4
HGG-G34R.V_vs_NB-FOXR2	GEs_Ctx 1	Subcortex	Mouse E18.5	Subcortex 1	0.16681146828844484	0.17850386092548537	-0.29026438520403697	-1.1546624310842133	575	94	INA, ACTL6B, NPAS4, BCL11B, SYT4, BZW2, EEF1A2, BEX2, CADM1, TENM2, ISL1, CDH8, PRKCA, DPYSL3, RGS17, SYT5, CRABP1, STMN4, RPS18, GUCY1A3, PHACTR3, RBP1
