Comparison	Cell_type	Age	Dataset	pval	padj	ES	NES	leadingEdge
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Early and Late Born Excitatory Neuron V1	Human fetal	Nowakowski et al 2017	1.720282126268708e-4	4.824456651540483e-4	-0.6428308985592824	-2.41866870924539	SCUBE1, NEFM, TENM2, ARPP21, LINGO1, SYT4, FGF12, CHD5, STMN2, RNF182, KIAA1244, NCALD, WWC1, TSPAN13, CAMKV, FAM49A, GPR85, FAM19A1, PLXNA4, RUNX1T1, CDKL5, CAMK2B, SHISA9, HIVEP2, FAXC, FBXL2, APLP1, PCLO, GPR27, SERPINE2, PKIA, CNRIP1, NCDN, TBC1D30, TDRD7, KIAA1377, FAM124A, ATP6V1G2, NDST3, TMOD1, ABLIM1, STC1, VLDLR, STMN4, SNCA, GUCY1A2, TENM4, STK32B, PTPN2, GAP43, SEMA3A, SLC8A1, GRIN2B, SH3GL3, KIAA0319, KHDRBS2, NEUROD2
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 38-SPN	Mouse P9	Anderson et al 2020	1.721763085399449e-4	4.824456651540483e-4	-0.6498164080661507	-2.426129760683872	RELN, CNTNAP5, CNTNAP5, TENM2, KCND2, CDH12, CSMD3, SYT1, GRM5, KCTD16, ANO3, DGKG, EPHA6, POU6F2, FGF14, RBFOX1, ERC2, PTCHD4, LRRTM4, KCNQ5, GABRB3, PTPRN2, ZNF804B, C2CD2, LRFN5, GALNT13, FRAS1, XKR4, DLGAP2, HS3ST4, GABRG3, PIFO, OLFM3, MACROD2, SGCZ, LINGO2, CDH18, RASGEF1B, CNTN3, KCNAB1, KCNIP4, MEI4, PDE10A, CDH8, SAMD12, ANK3, ZNF804A, CNTN4, KCTD8, LRP1B, CHRM3, COL25A1
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	VSVZ-1 OPC	Mouse adult	Mizrak et al 2019	1.726817475392851e-4	4.824456651540483e-4	-0.6544566812680874	-2.4345792367942214	FAM89A, C1QL1, MEGF11, NXPH1, GPR17, RPRM, MATN4, G0S2, TNR, CALY, OLIG2, C1QL2, KCNIP3, CNTN1, DPP6, XYLT1, BRINP3, OLIG1, FAM155A, SUSD5, RAMP1, NEU4, NCALD, OLFM2, LY6H, VSTM2B, ZDHHC2, KANK1, SAPCD2, CSPG4, BRINP1, TMEM179, SULF2, CCND1, B3GAT2, FXYD6, DSCAM, PCDH15, SERPINE2
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Early and Late Born Excitatory Neuron PFC	Human fetal	Nowakowski et al 2017	1.720282126268708e-4	4.824456651540483e-4	-0.6604290395640442	-2.484882192580588	RPRM, SCUBE1, GNAL, RALYL, CBLN2, FSTL5, ARPP21, SYT4, FGF12, GRM5, CALN1, STMN2, ATP8A2, PCDH11Y, NDRG1, FGF14, GABRA3, LPHN3, KCNQ5, KIAA1045, SLITRK5, FAM49A, SYNDIG1, ELMOD1, RSPO3, VSTM2L, HSPA12A, ADCY2, PCDH17, C8orf34, PCDH10, CACNA2D1, HIVEP2, NCDN, DISP2, TBC1D30, CDKN2D, CNTN3, DYNC1I1, RUNDC3B, NDST3, MB21D2, SPOCK1, FABP3, FABP3, MPPED1, CNTN4, PPP1R14C, STK32B, CCBE1, MAP3K9, GAP43, LDB2, ARHGEF3, SLC8A1, RAB6B, GRIN2B
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 28-SPN	Mouse P9	Anderson et al 2020	1.7229496898690558e-4	4.824456651540483e-4	-0.6649650503562302	-2.491514567456322	CNTNAP5, CNTNAP5, TENM2, RIT2, CDH12, CSMD3, SYT1, GRM5, CALN1, SNAP25, RIMS2, CACNA1E, DGKB, ERC2, PTCHD4, GPR149, FAM19A2, LY6H, NEGR1, KCNQ5, PRKAR2B, GABRB3, PTPRN2, LIN7A, SYNDIG1, FOXP2, LRFN5, FRAS1, GRIK2, KCNH1, DLGAP2, PLCXD3, ZDBF2, PCDH17, AK5, RIMS1, OLFM3, MACROD2, RASGRF1, LINGO2, CDH18, PDE8B, GRIK1, KCNIP4
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 4-OPCs	Mouse P9	Anderson et al 2020	1.7205781142463867e-4	4.824456651540483e-4	-0.6760737378183698	-2.520779331281549	C1QL1, MEGF11, NXPH1, SEMA3D, GPR17, MYT1, SOX10, TNR, PPAPDC1A, OLIG2, KCNIP3, KCND2, MMP16, LUZP2, CNTN1, OPCML, CSMD3, XYLT1, BRINP3, OLIG1, FAM155A, LSAMP, NLGN1, NCALD, TMEM132D, ASTN2, FAM19A1, KANK1, CSPG4, GPC5, PTPRE, S100A1, CALCRL, SULF2, STK32A, DSCAM, PRKCQ, PCDH15, PPP2R2B, SERPINE2, GRIK1, SOX8, PDE4B, GRIN3A, SOX6, PPP1R14C, DPP10, LRP1B, NOVA1, IL1RAP, WIPF1, LNX1, ARHGEF3, SGCD, CHST11, ANKS1B
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 1-SPN	Mouse P9	Anderson et al 2020	1.7205781142463867e-4	4.824456651540483e-4	-0.6832794137603272	-2.54764610330114	RELN, CNTNAP5, CNTNAP5, TENM2, KCND2, CNTN1, CSMD3, SYT1, GRM5, CALN1, KCTD16, ANO3, EPHA6, POU6F2, NLGN1, FGF14, ATP2B2, RBFOX1, PTCHD4, LRRTM4, LY6H, KCNQ5, ATP1B1, GABRB3, STXBP5L, CADM2, ELMOD1, LRFN5, GALNT13, GRIK2, ADAM23, DLGAP2, HS3ST4, GABRG3, NEBL, MACROD2, SGCZ, GRID2, LINGO2, FOXP1, RASGEF1B, SLC24A2, CNTN3, KCNAB1, KCNIP4, PDE10A, CDH8, ATP2B1, ANK3
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 24-SPN	Mouse P9	Anderson et al 2020	1.721763085399449e-4	4.824456651540483e-4	-0.6850005900803128	-2.5574920809181543	DNM3, ADARB2, TENM2, CA10, TSHZ1, OPCML, SYT1, DPP6, FAM155A, NTNG1, PBX3, KCTD16, LSAMP, VSTM2A, RBFOX1, ERC2, GPR149, FAM19A2, LYPD1, LY6H, KCNQ5, SYNDIG1, ASIC2, AGBL4, FOXP2, ALK, XKR4, PTPRM, GABRG3, RUNX1T1, PLCXD3, KCNT2, WSCD2, SYT6, OLFM3, SLC2A13, CLSTN2, PCDH15, RXRG, KCNIP4, MYT1L, PDE4B, SORCS2, ATP2B1, CASZ1, ANK3, NTRK3, TENM4, COL25A1, TRPC7, WBSCR17, GALNT8, SEMA3A, GRIN2A
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 17-SPN	Mouse P9	Anderson et al 2020	1.726817475392851e-4	4.824456651540483e-4	-0.6937689632426443	-2.5808209487144187	CNTNAP5, TENM2, NNAT, CACNA2D2, SYN3, SCN9A, HECW1, ARPP21, SYT1, GRM5, CALN1, LSAMP, CACNA1E, RBFOX1, ERC2, LRRTM4, FAM19A2, LY6H, TLE4, NEGR1, KCNQ5, GABRB3, PTPRN2, PENK, ASIC2, NBEA, ELMOD1, MAPK10, XKR4, ADAM23, PTPRM, GABRG3, RUNX1T1, PLCXD3, NEBL, ZDBF2, RIMS1, MACROD2, CELF4, SGCZ, FOXP1, RASGEF1B, CNTN3, KCNIP4, MYT1L, CDH8, TENM3, SAMD12, NDST3, DRD2, ANK3, ZNF804A, STMN4
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 13-SPN	Mouse P9	Anderson et al 2020	1.7208742040956807e-4	4.824456651540483e-4	-0.6908406611088254	-2.5831302405805587	GNAL, CNTNAP5, TENM2, KCND2, SYT1, DPP6, GRM5, CALN1, KCTD16, ANO3, EPHA6, CACNA1E, THRB, ALCAM, FGF14, RBFOX1, DGKB, LRRTM4, ADCY5, LY6H, KCNQ5, GABRB3, PENK, ELMOD1, GALNT13, ADORA2A, GRIK2, XKR4, DLGAP2, HS3ST4, GABRG3, NEBL, DTNB, SLC2A13, MACROD2, SGCZ, GRID2, FOXP1, RASGEF1B, SLC24A2, KCNAB1, KCNIP4, PDE4B, PDE10A, CDH8, ATP2B1, DRD2, ANK3, ZNF804A, CNTN4, KCTD8, LRP1B, CHRM3, WBSCR17, GALNT8, ZNF385B, NPTN, GUCY1A3
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	VSVZ-2 Neuron	Mouse adult	Mizrak et al 2019	1.721763085399449e-4	4.824456651540483e-4	-0.6945112680010738	-2.5930007853174564	GNAL, CALY, CPLX1, EEF1A2, ARPP21, SYT1, SYT4, RASGEF1A, GRM5, TMEM130, RAB3C, STXBP1, SYN1, RTN1, PHYHIP, VGF, SCN2A, GRIN1, SNAP25, NSG2, HPCAL4, PTPRN, SULT4A1, RAB3A, ATP2B2, NSG1, RBFOX1, PEG3, PRKCE, LY6H, ATP1B1, PENK, AGAP2, PRKAR1B, CAMKV, VSNL1, SLC12A5, CPLX2, SCN2B, ELMOD1, FBXL16, HPCA, ATP1A3, VSTM2L, PNMAL2, PPP3CA, YWHAG, NDRG4, PRKCB, CAMK2B, DNM1, PTPN5, NSF, CELF4, NCDN, CYFIP2, DISP2, ATP6V1G2, PTK2B
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Excitatory Neuron V1 - late born	Human fetal	Nowakowski et al 2017	1.720282126268708e-4	4.824456651540483e-4	-0.6927019442034351	-2.606309872523631	TRIM67, NEFM, GABBR2, FRRS1L, TENM2, NTRK2, SYN3, CDH12, NPY1R, ARPP21, FGF12, CALN1, SCN2A, SYNGR3, BCL6, FADS3, NCALD, PRKCE, KCNH5, KIAA1045, SLITRK5, CAMKV, FAM49A, FAM19A1, C11orf87, ELMOD1, RSPO3, KLHL32, FRMPD4, UNC13A, DLGAP2, RHOU, NEBL, PRKCB, CAMK2B, SHISA9, FBXL2, SYBU, GNAZ, PTK2B, DYNC1I1, MYO16, RAP1GAP, CDH8, NEO1, TMOD1, ABLIM1, FABP3, FABP3, CNTN4, CSMD2, PPP1R14C, ADAMTSL3, CHRM3, CCBE1, GFRA2, PTPN2, GAP43, LDB2, C1orf115, CNTNAP3, GRIN2B, SH3GL3, KIAA0319, ST3GAL1, PPFIBP1, LRRC4C, JAKMIP1, INHBA
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Oligodendrocyte precursor cells	Mouse P3	Jessa et al 2019	1.7205781142463867e-4	4.824456651540483e-4	-0.7115942607291353	-2.65321961845896	C1QL1, NXPH1, LIMS2, GPR17, RPRM, MATN4, SOX10, TNR, DNM3, LHFPL3, OLIG2, SPATA6L, KCND2, MMP16, MDGA2, CNTN1, SLC1A1, OPCML, BRINP3, OLIG1, LSAMP, PCDH11Y, PCDH11X, NCALD, PPP1R16B, TGFA, FAM19A1, ZDHHC2, SAPCD2, CSPG4, RESP18, BRINP1, PTPRE, S100A1, FXYD6-FXYD2, SULF2, CCND1, B3GAT2, FXYD6, DSCAM, NKX2-2, PRKCQ, PCDH15, SERPINE2, SOX8, C14orf37, NAP1L5, SOX6, PPP1R14C, GRIA2, UGDH, LRP1B
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Oligodendrocyte precursor cells	Human ped/adult	Velmeshev et al 2019	1.719986240110079e-4	4.824456651540483e-4	-0.7087560936689105	-2.6635022166767754	MEGF11, NXPH1, TNR, LHFPL3, CNTNAP5, ADARB2, CA10, KCND2, ZFPM2, MMP16, LUZP2, OPCML, CSMD3, FGF12, DPP6, XYLT1, BRINP3, OLIG1, NTNG1, LSAMP, KAZN, SCN1A, NLGN1, FGF14, LRRTM4, LPHN3, COL9A1, RORA, NOVA1-AS1, ASTN2, PTPRT, GALNT13, GRIK2, C10orf11, SULF2, SMOC1, STK32A, AGAP1, DSCAM, RP11-385J1.2, PCDH15, SGCZ, GRID2, SCD5, GRIK1, PLEKHH2, KCNIP4, PDZD2, BCAN, APOD, SOX6, LINC00511, LRP1B, VCAN, COL11A1, NOVA1, OPHN1
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	VSVZ-1 COP	Mouse adult	Mizrak et al 2019	1.721763085399449e-4	4.824456651540483e-4	-0.7137488764661095	-2.66482558666451	SEMA3D, LIMS2, RAB33A, GPR17, UST, SOX10, TNR, TCF7L2, SIRT2, SUSD4, NFASC, CHST8, SLC1A1, COL9A3, OPCML, GAL3ST1, PLXNB3, TMEM163, BARX2, WASF1, SUSD5, NEU4, BCAS1, CHST3, MPZL1, ENPP6, RNF128, TNS3, MATN1, S100B, RAP2A, GNG4, ZNF488, KIAA1644, EPCAM, KANK1, GNB4, BRINP1, PTPRE, CHADL, SULF2, DSCAM, PRKCQ, PIM3, FRMD4A, CYFIP2, FYN, DYNLL2, C14orf37, C1orf106, GP1BB, TNFRSF21, DCT, ZNF365, VCAN, C16orf45
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	VSVZ-2 COP	Mouse adult	Mizrak et al 2019	1.721763085399449e-4	4.824456651540483e-4	-0.7169356797225046	-2.676723713775202	SEMA3D, LIMS2, RAB33A, GPR17, UST, SOX10, TNR, TCF7L2, OLIG2, SIRT2, NFASC, KNDC1, LUZP2, CNTN1, SLC1A1, COL9A3, GAL3ST1, PLXNB3, OLIG1, PCDH7, TMEM163, NEU4, BCAS1, MPZL1, ENPP6, TNS3, MYRF, RAP2A, TUBB4A, KIAA1644, KANK1, TSPAN2, GNB4, SEMA4D, CHADL, MICAL3, SULF2, PELI1, CNP, TMEFF2, FYN, ARHGEF10, DYNLL2, UGT8, ELOVL7, DDC
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Oligodendrocyte precursor cells	Mouse P6	Jessa et al 2019	1.7208742040956807e-4	4.824456651540483e-4	-0.7335496363247048	-2.7428238597246195	C1QL1, NXPH1, LIMS2, GPR17, RPRM, MATN4, SOX10, TNR, CALY, LHFPL3, OLIG2, KCND2, MMP16, CNTN1, OPCML, CSMD3, BRINP3, OLIG1, SNAP25, LSAMP, PCDH11Y, PCDH11X, NSG1, NCALD, TCEAL6, LYPD1, LY6H, SYT16, BEX2, FAM19A1, ZDHHC2, SAPCD2, GALNT13, CSPG4, TCEAL5, RESP18, BRINP1, PTPRE, S100A1, FXYD6-FXYD2, SULF2, B3GAT2, FXYD6, DSCAM, STMN3, PRKCQ, DPYSL3, PCDH15, SOX8, C14orf37, NAP1L5, STMN4, SOX6, DCAF12L2, TCEAL3, PPP1R14C, GRIA2, UGDH, LRP1B, GAP43, ERBB4, TACC2, LNX1, PCP4, SH3GL3, TMEM255B
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Oligodendrocyte progenitor cell	Human fetal	Nowakowski et al 2017	1.720282126268708e-4	4.824456651540483e-4	-0.7334957546911518	-2.759797692070979	NXPH1, LIMS2, GPR17, TNR, OLIG2, SIRT2, ERBB3, CA10, KCND2, MMP16, LUZP2, CNTN1, XYLT1, BRINP3, B3GNT7, AFAP1L2, OLIG1, NTNG1, LRRK2, BMP8B, BMP8B, NCAM2, SCN1A, DOCK10, P2RX7, BCAS1, ANKRD20A1, CHST3, COL9A1, TNS3, S100B, VSTM2B, CADM2, KANK1, GALNT13, PLOD2, CSGALNACT1, CALCRL, SULF2, SMOC1, DSCAM, PCDH15, HAS2, RAPGEF4, SERPINE2, CNP, SLC9A9, EPB41L2, PLEKHH2, STRN, PDE4B, SLITRK2, APCDD1, NTN1, UGT8, BCAN, RAB31, FIBIN, APOD, ZCCHC24, MBP
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	VSVZ-1 Neuron	Mouse adult	Mizrak et al 2019	1.7304031839418584e-4	4.824456651540483e-4	-0.7496591441913816	-2.7701092732551285	GNAL, CALY, VAT1L, CELF5, CDK5R2, ARPP21, UNC80, SYT1, RGS9, RASGEF1A, GRM5, TMEM130, RAB3C, CALN1, PHYHIP, VGF, SCN2A, GRIN1, SNAP25, PPP1R1B, HPCAL4, PTPRN, SULT4A1, SNCB, ATP2B2, RBFOX1, SPTBN2, PRKCE, ADCY5, PSD, CAMK4, PENK, AGAP2, CAMKV, VSNL1, SLC12A5, CPLX2, SCN2B, FBXL16, HPCA, ATP1A3, PPP3CA, NDRG4, PRKCB, CAMK2B, RBFOX3, DNM1, PTPN5, CELF4, SH2D5, NCDN, CYFIP2, ATP6V1G2, SCN4B, MYT1L, PDE10A, DDN, SYP, KCNQ2, CX3CL1, KCNIP2, GAP43, GRIN2A, NRSN1, ENO2, PCP4, PDE1B, GRIN2B, ZCCHC18
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Newly-forming oligodendrocytes	Mouse P6	Jessa et al 2019	1.721763085399449e-4	4.824456651540483e-4	-0.7440248366838219	-2.777862757172515	LIMS2, RAB33A, GPR17, MATN4, UST, SOX10, TNR, DNM3, SIRT2, SPATA6L, CBLN2, NFASC, SLC1A1, COL9A3, OPCML, GAL3ST1, PLXNB3, TMEM163, WASF1, AATK, NEU4, BCAS1, ENPP6, PPP1R16B, TNS3, S100B, MYRF, ZNF488, SLC5A7, TUBB4A, KIAA1644, EPCAM, LGI3, KANK1, AMZ1, PTPRE, S100A1, FBXO7, DUSP26, NKX2-2, PRKCQ, FA2H, PIM3, CNP, CYFIP2, RASGEF1B, DYNLL1, EPB41L2, TMEFF2, FYN, C14orf37, UGT8, ELOVL7, GP1BB, MBP, ZNF365, SNX30, CLDN11, CDK14, C16orf45, DBNDD2, AP2A1
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 29-SPN	Mouse P9	Anderson et al 2020	1.719986240110079e-4	4.824456651540483e-4	-0.7517902644597815	-2.8252244372237447	EFNB3, CALY, TENM2, CACNA2D2, LIN28B, CA10, SCN9A, OPCML, CSMD3, SYT1, DPP6, GRM5, TMEM130, FAM155A, TRHDE, DGKG, NLGN1, RBFOX1, LRRTM4, GRIA4, LY6H, ATP1B1, DNER, TRPC4, VSNL1, SLC12A5, ZNF804B, FAM19A1, AGBL4, LRFN5, ATP1A3, KCNMA1, RESP18, XKR4, KCNJ3, GABRG3, MARCH1, SHISA6, KCNT2, ZMAT4, DSCAM, STMN3, PPFIA2, CCDC85A, RIMS1, PCDH15, GRID2, GARNL3, LINGO2, CHRM2, DISP2, CDH18, TMEFF2, GRIK1, DYNC1I1
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Str/SVZ 15-OPCs	Mouse P9	Anderson et al 2020	1.7205781142463867e-4	4.824456651540483e-4	-0.7655568072713993	-2.8544220382216428	SEMA3D, LIMS2, GPR17, UST, SOX10, TNR, DNM3, TCF7L2, IGSF9B, SIRT2, NFASC, SLC1A1, COL9A3, OPCML, GAL3ST1, BRINP3, PCDH7, TMEM163, NCAM2, KAZN, SHISA4, NEU4, CDH20, BCAS1, MPZL1, NCALD, TMEM132D, ENPP6, PPP1R16B, TNS3, S100B, RAPGEF1, TUBB4A, KANK1, SEMA4D, PTPRE, CSGALNACT1, SULF2, DSCAM, ZDHHC14, NKX2-2, PRKCQ, FA2H, CNP, CYFIP2, CAMSAP2, TMEFF2, FYN, SOX8, PDE4B, DYNLL2, SOGA1, UGT8, ELOVL7
HGG-G34R.V_vs_HGG-H3.3-K27M-pons	Newly-forming oligodendrocytes	Mouse P3	Jessa et al 2019	1.7208742040956807e-4	4.824456651540483e-4	-0.7825978009119814	-2.9262204145640696	LIMS2, RAB33A, GPR17, MATN4, UST, SOX10, TNR, DNM3, TCF7L2, SIRT2, SPATA6L, NFASC, SLC1A1, COL9A3, SPSB1, OPCML, GAL3ST1, PLXNB3, TMEM163, WASF1, AATK, NCAM2, NEU4, BCAS1, ENPP6, PPP1R16B, EHD3, TNS3, S100B, MYRF, CDKN1C, ZNF488, SLC5A7, TUBB4A, KIAA1644, EPCAM, LGI3, KANK1, AMZ1, PTPRE, S100A1, FBXO7, TFEB, DUSP26, NKX2-2, PRKCQ, FA2H, PIM3, CNP, PHLDB1, CYFIP2, RASGEF1B, EPB41L2, FYN, SOX8, STRN, UGT8, ELOVL7, GP1BB
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Str/SVZ 5-Neurogenic progenitor	Mouse P9	Anderson et al 2020	1.682085786375105e-4	5.727133286268773e-4	0.601260881736795	2.269397878685321	DLX1, DLX2, SP8, DLX5, SP9, CDCA3, SMC4, KIF15, MDK, NRXN3, CDCA7, NUSAP1, MXD3, LMNB1, PSRC1, EFCAB11, NCAPD2, KIF23, SPC24, MKI67, CDKN2C, CASC5, DUT, HMMR, CENPP, PRC1, EZH2, CENPF, SPC25, KIF11, TOP2A, CENPA, CDCA2, TPX2, CCDC34, ASPM, DDAH2, ATAD2, CCNB1, ECT2, FAM64A, CKAP2L, MPPED2, CCND2, CKS1B, CKS2, CENPE, RACGAP1, HMGB2, TIAM2, DEK, CDK1, MIS18BP1, TMPO, HDGF, HJURP, TUBB, PFN2, NUDT4, H2AFX, BIRC5, TUBA1B, SMC2, HMGB1, CKAP2, PBK, UBE2C
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Macrophages	Mouse P0	Jessa et al 2019	1.6725204883759825e-4	5.727133286268773e-4	0.5747256599917288	2.194698442512592	DOK2, MRC1, STAB1, ADAM33, SLFN12, FCGR2B, FCGR2B, CD163, CCL2, TMEM106A, LYVE1, LPXN, SLFN12L, F13A1, CCL15-CCL14, MS4A6A, MS4A6A, MS4A6A, CD68, FOLR2, FERMT3, CLEC4A, CLEC4A, CLEC4A, LRRC25, CD200R1L, MS4A6E, MS4A6E, MS4A6E, AOAH, CD84, CLEC6A, HLX, CD14, LTC4S, C1QC, LYZ, MS4A7, CYTH4, CD300C, EPSTI1, FCGR2A, FCGR2A, C1QA, SPI1, SMAGP, LILRA4, CD200R1, NRROS, CD36, IGSF6, MSR1
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Macrophages	Mouse P3	Jessa et al 2019	1.6641704110500916e-4	5.727133286268773e-4	0.5669611499092269	2.170777786205913	DOK2, IGF1, MRC1, STAB1, ADAM33, SLFN12, FCGR2B, FCGR2B, CD163, CCL2, TMEM106A, CFP, TGFBI, LYVE1, HFE, CXCR3, LPXN, SLFN12L, F13A1, CCL15-CCL14, MS4A6A, MS4A6A, MS4A6A, CD68, FOLR2, CLEC4A, CLEC4A, CLEC4A, RNASE4, CD200R1L, CCL8, CCL8, MS4A6E, MS4A6E, MS4A6E, AOAH, CD84, CLEC6A, CD14, LTC4S, C1QC, LYZ, MS4A7, SP100, CD300C, FCGR2A, FCGR2A, C1QA, SPI1
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Str/SVZ 7-Neurogenic progenitor	Mouse P9	Anderson et al 2020	1.6812373907195696e-4	5.727133286268773e-4	0.5768325230179742	2.1692728354056503	DLX1, DLX2, TEAD2, CDCA3, MMS22L, SMC4, RAD51B, H2AFY, MDK, POU3F2, HELLS, EGFR, CDCA7, LMNB1, SETBP1, CENPM, MKI67, E2F1, DUT, SIVA1, CENPP, PRC1, EZH2, CENPF, SPC25, TEAD1, HAT1, TOP2A, CLSPN, CENPA, NASP, TPX2, CCDC34, MSI2, ATAD2, NFIX, CCND2, TIPIN, CDK2AP1, CKS1B, CKS2, DTL, HMGB2, NFIA, DEK, LIMA1, RANBP1, TMPO, DTYMK, NELL2, HDGF, GADD45G
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Macrophages	Mouse P6	Jessa et al 2019	1.6739203213927018e-4	5.727133286268773e-4	0.5518990163631745	2.104454152831596	DOK2, IGF1, MRC1, STAB1, ADAM33, SLFN12, FCGR2B, FCGR2B, CD163, CCL2, ANG, TMEM106A, TRIM5, CFP, TGFBI, LYVE1, HFE, SLFN12L, F13A1, CCL15-CCL14, MS4A6A, MS4A6A, MS4A6A, CD68, FOLR2, CLEC4A, CLEC4A, CLEC4A, LRRC25, CD200R1L, NFKBID, CCL8, CCL8, MS4A6E, MS4A6E, MS4A6E, CLEC6A, CD14, LTC4S, SP110, LYZ, MS4A7, CYTH4, EPSTI1, FCGR2A, FCGR2A
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	VSVZ-2 Fibroblast	Mouse adult	Mizrak et al 2019	1.682085786375105e-4	5.727133286268773e-4	0.5434832155016887	2.0513219699207497	MYH11, INPP4B, COL1A2, ANO1, BGN, OGN, GJA4, PLXDC1, MYLK, ASPN, ACTA2, PCOLCE, MYL9, PDGFRB, RASGRP2, LHFP, SERPINH1, VTN, MGP, RP5-966M1.6, TAGLN, TINAGL1, CNN2, RGS5, IFITM3, IFITM3, IFITM3, EBF1, CRIP1, COL4A1, EVA1B, TPM2, COX4I2, NID1, ENPEP, FOXC1, LGALS1, HEYL, HSPB2, RBPMS, NDUFA4L2, NUPR1, PLN, NOTCH3, GNG11, GJC1, ACE2, CD248, TGFB1I1, MYL6, CASQ2, HSPB1, IL34, CALD1, S1PR3, SLC19A1
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Str/SVZ 35-Mural	Mouse P9	Anderson et al 2020	1.667778519012675e-4	5.727133286268773e-4	0.5330841672504041	2.021529830940159	TBX2, PDE3A, ARHGAP29, INPP4B, COL1A2, ANO1, COBLL1, SLC38A11, RHOJ, FN1, GJA4, PLXDC1, MYLK, MYL9, PDGFRB, LHFP, SERPINH1, VTN, MGP, ADAP2, ITGA1, RGS5, IFITM3, IFITM3, MAST4, COL4A2, EBF1, ENG, COL4A1, TBX18, EVA1B, NID1, FOXC1, HEYL, COL3A1, RBPMS, FLT1, NDUFA4L2, NOTCH3, GNG11, MICB, DOCK6, GJC1, APOLD1
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	MGE Progenitors 8	Human fetal	Nowakowski et al 2017	1.6616816218012627e-4	5.727133286268773e-4	0.5192677618415107	1.9767059652501817	DLX1, DLX2, DLX6, DLX5, GAD2, SP9, METAP1D, LMO1, CDK6, DAPK1, BEST3, BAZ1A, RNASEH2B, CORO1C, ST18, HELLS, CHD3, CDCA7, ZC3H12C, FBXW7, TMSB4X, RND3, MCM2, BAZ2B, WDR70, SH3BGRL, CENPF, MOB3B, TCF3, TEAD1, HAT1, CLSPN, NRF1, MSI2, UPF3B, MYO1B, CCND2, DCTN4, GINS2, OLA1, HMGN2, CRB1, E2F2, HMGB2
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Mural/Pericyte	Human fetal	Nowakowski et al 2017	1.6616816218012627e-4	5.727133286268773e-4	0.4893610217202333	1.8628594376142924	ARHGAP29, INPP4B, COBLL1, SLC38A11, BGN, FN1, MYLK, FRZB, ITGA11, PDGFRB, LAMC3, ADCY4, TMEM204, CDH6, ECM1, ADAMTS4, ITGA1, UNC5B, RGS5, COL4A2, EBF1, COL4A1, TBX18, NID1, ENPEP, HEYL, NDUFA4L2, NOTCH3, GNG11, GPR116, OLFML2A, PRKG1, ABCA9, CD248, CCDC3, KCNE4, GPR133, COX7A1, AVPR1A, IFITM1, IFITM1, IFITM1, IFITM1, IFITM1, IFITM1, IFITM1, ANPEP, DLC1, SLC6A12, ARHGAP42
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Str/SVZ 42-Endothelial	Mouse P9	Anderson et al 2020	1.6616816218012627e-4	5.727133286268773e-4	0.4821162255697176	1.8352805412912103	COL1A1, FOXD1, ARHGAP29, TFAP2B, BMP6, COL1A2, DCN, ISLR, SVIL, COL5A2, RHOJ, PCOLCE, COL23A1, LAMC3, BICC1, SERPINH1, COL6A3, VTN, COL15A1, RANBP3L, KANK2, COL18A1, C1QTNF2, COL4A2, ROR1, COL4A1, TBX18, ADAMTS12, NID1, FOXC1, LGALS1, COL3A1, RBPMS, NUPR1, SLC6A13, MICB, MRC2, COPZ2, RCN3, EMP3, GXYLT2, CLEC3B, ALDH1A2
